Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
7832,1270,26/04/2016,01/05/2016,3,118,73,1,0,435,3,92105.0,3,694,1,3,698,50.352
7833,1854,09/05/2017,13/05/2017,3,485,537,0,0,207,41,77036.0,0,1729,2,13,889,19.136
7834,1146,24/01/2016,28/01/2016,3,169,186,2,0,512,8,33407.0,2,629,1,2,474,13.12
7835,867,13/04/2016,17/04/2016,2,252,272,0,0,265,3,90045.0,3,342,0,16,906,241.568
7836,867,13/04/2016,17/04/2016,2,252,272,0,0,265,3,90045.0,3,1725,2,13,1285,479.92
7837,1418,25/09/2016,30/09/2016,3,691,663,1,0,450,45,98103.0,3,122,0,5,766,307.136
7838,1418,25/09/2016,30/09/2016,3,691,663,1,0,450,45,98103.0,3,982,1,10,1257,12.6
7839,1418,25/09/2016,30/09/2016,3,691,663,1,0,450,45,98103.0,3,1534,2,0,1003,159.98
7840,4206,28/03/2015,02/04/2015,3,182,151,0,0,121,13,50315.0,0,860,1,7,1283,6.12
7841,4206,28/03/2015,02/04/2015,3,182,151,0,0,121,13,50315.0,0,360,0,16,835,1184.72
7842,1924,17/07/2017,22/07/2017,3,59,48,0,0,327,30,10024.0,1,437,1,1,302,45.96
7843,672,19/04/2015,23/04/2015,2,21,25,0,0,16,44,22204.0,2,778,1,3,686,58.05
7844,672,19/04/2015,23/04/2015,2,21,25,0,0,16,44,22204.0,2,1110,1,12,1829,71.28
7845,4749,21/07/2018,25/07/2018,3,305,298,0,0,371,41,78577.0,0,329,0,16,834,124.404
7846,1112,27/09/2016,02/10/2016,3,375,345,0,0,16,44,22204.0,2,1084,1,12,1778,154.9
7847,1112,27/09/2016,02/10/2016,3,375,345,0,0,16,44,22204.0,2,1771,2,13,439,1871.88
7848,2102,27/02/2017,02/03/2017,3,241,234,0,0,207,41,77070.0,0,287,0,9,491,16.192
7849,1730,02/05/2017,06/05/2017,3,52,5,0,0,214,41,75061.0,0,1298,1,14,129,18.936
7850,1730,02/05/2017,06/05/2017,3,52,5,0,0,214,41,75061.0,0,1380,1,14,1505,12.672
7851,1730,02/05/2017,06/05/2017,3,52,5,0,0,214,41,75061.0,0,956,1,10,212,5.04
7852,783,09/12/2015,15/12/2015,3,762,745,1,0,80,11,60653.0,0,1023,1,12,162,8.448
7853,783,09/12/2015,15/12/2015,3,762,745,1,0,80,11,60653.0,0,448,1,1,1575,20.388
7854,1369,25/12/2016,29/12/2016,3,700,686,2,0,265,3,90049.0,3,1107,1,12,1736,9.96
7855,3459,07/12/2018,12/12/2018,3,88,113,0,0,191,22,39401.0,2,466,1,1,610,320.64
7856,3459,07/12/2018,12/12/2018,3,88,113,0,0,191,22,39401.0,2,1489,2,0,1072,52.0
7857,49,30/05/2015,01/06/2015,0,478,453,1,0,327,30,10024.0,1,814,1,3,697,25.584
7858,49,30/05/2015,01/06/2015,0,478,453,1,0,327,30,10024.0,1,1809,2,13,731,464.0
7859,49,30/05/2015,01/06/2015,0,478,453,1,0,327,30,10024.0,1,395,1,1,860,235.95
7860,49,30/05/2015,01/06/2015,0,478,453,1,0,327,30,10024.0,1,1119,1,12,1735,39.96
7861,3783,02/03/2018,06/03/2018,3,339,396,0,0,108,33,44221.0,1,733,1,3,714,18.528
7862,1343,12/10/2016,17/10/2016,3,413,433,0,0,450,45,98103.0,3,1547,2,0,959,17.9
7863,1343,12/10/2016,17/10/2016,3,413,433,0,0,450,45,98103.0,3,1323,1,14,469,81.96
7864,1349,14/07/2016,19/07/2016,2,747,752,0,0,291,1,85204.0,3,1377,1,14,1363,272.736
7865,1349,14/07/2016,19/07/2016,2,747,752,0,0,291,1,85204.0,3,1134,1,12,1681,18.496
7866,1349,14/07/2016,19/07/2016,2,747,752,0,0,291,1,85204.0,3,121,0,5,1362,441.92
7867,1349,14/07/2016,19/07/2016,2,747,752,0,0,291,1,85204.0,3,10,0,4,843,127.764
7868,14,19/11/2015,24/11/2015,2,194,222,2,0,430,42,84106.0,3,1044,1,12,1669,166.44
7869,2228,27/05/2017,02/06/2017,3,475,481,0,0,265,3,90045.0,3,1060,1,12,1650,13.38
7870,4906,03/07/2018,09/07/2018,3,531,528,0,0,216,31,28540.0,2,1519,2,0,914,24.0
7871,3194,25/09/2018,29/09/2018,3,120,129,1,0,240,33,44107.0,1,895,1,7,1430,24.448
7872,1695,03/10/2017,07/10/2017,3,188,192,2,0,237,3,92630.0,3,974,1,10,1454,6.16
7873,1695,03/10/2017,07/10/2017,3,188,192,2,0,237,3,92630.0,3,118,0,5,742,915.136
7874,1695,03/10/2017,07/10/2017,3,188,192,2,0,237,3,92630.0,3,1273,1,12,1684,8.56
7875,1695,03/10/2017,07/10/2017,3,188,192,2,0,237,3,92630.0,3,1136,1,12,1673,97.82
7876,4096,09/09/2018,15/09/2018,3,210,187,1,0,387,35,97206.0,3,1150,1,12,1716,31.104
7877,4096,09/09/2018,15/09/2018,3,210,187,1,0,387,35,97206.0,3,446,1,1,297,11.176
7878,1413,12/03/2016,18/03/2016,3,253,276,0,0,74,31,28205.0,2,967,1,10,228,5.04
7879,2595,29/11/2017,04/12/2017,2,234,194,2,0,24,11,60505.0,0,273,0,9,1536,242.176
7880,2521,14/06/2017,21/06/2017,3,406,377,1,0,372,36,19140.0,1,353,0,16,734,337.176
7881,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,601,1,2,1152,13.344
7882,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,1514,2,0,1069,76.752
7883,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,1514,2,0,1069,102.336
7884,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,1160,1,12,1645,10.32
7885,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,1455,1,15,596,47.32
7886,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,297,0,9,1496,23.376
7887,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,295,0,9,576,16.72
7888,3107,03/12/2018,06/12/2018,2,450,456,0,0,479,4,80229.0,3,287,0,9,491,16.192
7889,1867,16/08/2017,22/08/2017,3,400,366,0,0,112,3,95616.0,3,1014,1,12,1717,32.4
7890,2405,25/12/2017,29/12/2017,3,768,774,0,0,150,2,72701.0,2,599,1,2,1133,19.89
7891,2405,25/12/2017,29/12/2017,3,768,774,0,0,150,2,72701.0,2,1507,2,0,1328,399.98
7892,2405,25/12/2017,29/12/2017,3,768,774,0,0,150,2,72701.0,2,261,0,9,879,343.85
7893,2405,25/12/2017,29/12/2017,3,768,774,0,0,150,2,72701.0,2,1212,1,12,1689,106.32
7894,3259,23/07/2018,30/07/2018,3,568,561,2,0,327,30,10011.0,1,735,1,3,1643,13.92
7895,3249,21/06/2018,25/06/2018,3,261,273,2,0,516,46,26003.0,1,752,1,3,903,82.4
7896,3249,21/06/2018,25/06/2018,3,261,273,2,0,516,46,26003.0,1,643,1,3,1841,6.24
7897,3249,21/06/2018,25/06/2018,3,261,273,2,0,516,46,26003.0,1,1144,1,12,1691,447.84
7898,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,409,1,1,310,272.048
7899,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,691,1,3,685,1614.582
7900,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,936,1,8,1498,24.32
7901,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,1567,2,0,1053,1.584
7902,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,252,0,9,583,31.984
7903,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,888,1,7,455,14.76
7904,3322,13/08/2018,18/08/2018,3,199,188,0,0,287,40,38109.0,2,82,0,5,849,423.648
7905,1119,07/11/2016,13/11/2016,3,228,241,0,0,207,41,77036.0,0,1099,1,12,1667,76.64
7906,4310,15/10/2016,22/10/2016,3,472,463,2,0,109,41,75217.0,0,857,1,7,1492,4.464
7907,4310,15/10/2016,22/10/2016,3,472,463,2,0,109,41,75217.0,0,749,1,3,266,3.96
7908,1857,30/07/2017,02/08/2017,0,661,640,1,0,436,3,94122.0,3,453,1,1,868,715.64
7909,2427,03/12/2017,07/12/2017,3,633,646,0,0,311,3,95037.0,3,362,0,16,829,268.704
7910,2427,03/12/2017,07/12/2017,3,633,646,0,0,311,3,95037.0,3,525,1,2,1352,21.92
7911,2427,03/12/2017,07/12/2017,3,633,646,0,0,311,3,95037.0,3,1348,1,14,71,48.72
7912,2427,03/12/2017,07/12/2017,3,633,646,0,0,311,3,95037.0,3,6,0,4,1187,205.666
7913,2715,28/04/2017,30/04/2017,2,624,636,0,0,422,11,60174.0,0,190,0,9,560,30.344
7914,4662,25/08/2018,27/08/2018,0,355,379,0,0,86,33,44105.0,1,1404,1,14,982,25.696
7915,4037,17/06/2018,21/06/2018,3,712,714,2,0,327,30,10024.0,1,1663,2,11,811,3404.5
7916,4037,17/06/2018,21/06/2018,3,712,714,2,0,327,30,10024.0,1,1600,2,0,961,101.34
7917,918,20/11/2016,24/11/2016,3,605,611,2,0,372,36,19140.0,1,97,0,5,753,344.372
7918,2771,04/09/2018,08/09/2018,2,382,406,2,0,163,41,75043.0,0,481,1,2,887,30.384
7919,1460,04/07/2016,08/07/2016,2,401,407,2,0,435,3,92024.0,3,744,1,3,263,22.848
7920,3533,15/09/2018,21/09/2018,3,244,214,2,0,504,5,6708.0,1,1324,1,14,582,38.62
7921,3533,15/09/2018,21/09/2018,3,244,214,2,0,504,5,6708.0,1,1484,2,0,1083,59.98
7922,2920,13/03/2018,17/03/2018,3,342,398,0,0,93,18,21044.0,1,721,1,3,233,174.3
7923,3429,24/09/2018,29/09/2018,3,606,595,2,0,202,8,33021.0,2,1696,2,13,1603,383.96
7924,3429,24/09/2018,29/09/2018,3,606,595,2,0,202,8,33021.0,2,801,1,3,1635,15.57
7925,2062,13/08/2017,16/08/2017,0,641,654,0,0,462,44,22153.0,2,732,1,3,247,22.32
7926,2062,13/08/2017,16/08/2017,0,641,654,0,0,462,44,22153.0,2,996,1,10,134,103.6
7927,3150,20/11/2018,24/11/2018,2,428,420,1,0,327,30,10035.0,1,1558,2,0,1050,2.97
7928,3150,20/11/2018,24/11/2018,2,428,420,1,0,327,30,10035.0,1,1719,2,13,157,569.99
7929,3150,20/11/2018,24/11/2018,2,428,420,1,0,327,30,10035.0,1,169,0,9,1559,50.97
7930,4075,25/07/2018,27/07/2018,0,273,278,2,0,109,41,75217.0,0,373,0,16,1378,298.116
7931,1978,25/03/2017,27/03/2017,2,210,187,1,0,327,30,10024.0,1,538,1,2,1124,59.52
7932,4631,15/07/2017,20/07/2017,3,487,493,1,0,387,35,97206.0,3,133,0,5,326,230.28
7933,4631,15/07/2017,20/07/2017,3,487,493,1,0,387,35,97206.0,3,1223,1,12,1692,105.52
7934,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,881,1,7,1492,23.36
7935,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,1776,2,13,1222,71.976
7936,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,1238,1,12,1750,8.56
7937,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,644,1,3,1625,13.92
7938,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,396,1,1,1416,2518.29
7939,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,1343,1,14,1489,540.57
7940,4046,17/08/2018,24/08/2018,3,660,634,1,0,49,3,94513.0,3,813,1,3,704,221.056
7941,2374,14/12/2017,17/12/2017,0,236,210,1,0,435,3,92037.0,3,65,0,5,767,81.424
7942,2374,14/12/2017,17/12/2017,0,236,210,1,0,435,3,92037.0,3,1350,1,14,1542,134.8
7943,3432,25/12/2018,01/01/2019,3,293,313,0,0,109,41,75081.0,0,784,1,3,1638,39.582
7944,3432,25/12/2018,01/01/2019,3,293,313,0,0,109,41,75081.0,0,1425,1,15,1495,44.688
7945,3432,25/12/2018,01/01/2019,3,293,313,0,0,109,41,75081.0,0,524,1,2,1147,31.744
7946,3432,25/12/2018,01/01/2019,3,293,313,0,0,109,41,75081.0,0,699,1,3,1637,40.98
7947,3432,25/12/2018,01/01/2019,3,293,313,0,0,109,41,75081.0,0,681,1,3,1621,3.168
7948,376,01/03/2015,05/03/2015,3,673,690,0,0,137,41,79907.0,0,939,1,8,1281,18.84
7949,376,01/03/2015,05/03/2015,3,673,690,0,0,137,41,79907.0,0,68,0,5,798,362.25
7950,376,01/03/2015,05/03/2015,3,673,690,0,0,137,41,79907.0,0,175,0,9,479,63.552
7951,376,01/03/2015,05/03/2015,3,673,690,0,0,137,41,79907.0,0,1340,1,14,632,129.552
7952,1379,19/11/2016,24/11/2016,3,423,421,0,0,327,30,10035.0,1,765,1,3,83,5.984
7953,1379,19/11/2016,24/11/2016,3,423,421,0,0,327,30,10035.0,1,1758,2,13,48,861.76
7954,455,01/04/2015,06/04/2015,3,428,420,1,0,403,19,2151.0,1,1309,1,14,1354,66.96
7955,455,01/04/2015,06/04/2015,3,428,420,1,0,403,19,2151.0,1,643,1,3,1841,6.24
7956,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,66,0,5,743,435.168
7957,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,925,1,8,1498,14.9
7958,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,459,1,1,867,15.8
7959,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,305,0,9,481,72.9
7960,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,361,0,16,941,206.352
7961,3383,05/10/2018,10/10/2018,3,297,308,1,0,81,3,95928.0,3,1703,2,13,1483,7.992
7962,2860,18/11/2018,23/11/2018,2,406,377,1,0,299,8,33023.0,2,1364,1,14,1549,81.36
7963,2860,18/11/2018,23/11/2018,2,406,377,1,0,299,8,33023.0,2,703,1,3,899,20.232
7964,2860,18/11/2018,23/11/2018,2,406,377,1,0,299,8,33023.0,2,433,1,1,54,389.056
7965,2860,18/11/2018,23/11/2018,2,406,377,1,0,299,8,33023.0,2,1272,1,12,1817,20.736
7966,2860,18/11/2018,23/11/2018,2,406,377,1,0,299,8,33023.0,2,1213,1,12,1806,41.472
7967,1282,23/03/2016,30/03/2016,3,99,72,1,0,265,3,90049.0,3,1045,1,12,1324,33.36
7968,2546,10/10/2017,12/10/2017,0,135,172,1,0,120,4,80219.0,3,8,0,4,388,90.882
7969,2546,10/10/2017,12/10/2017,0,135,172,1,0,120,4,80219.0,3,1777,2,13,1845,15.992
7970,2546,10/10/2017,12/10/2017,0,135,172,1,0,120,4,80219.0,3,130,0,5,762,120.784
7971,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,1812,2,13,434,519.792
7972,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,1577,2,0,1402,31.176
7973,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,1188,1,12,1823,10.368
7974,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,797,1,3,237,2.724
7975,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,186,0,9,1532,254.352
7976,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,791,1,3,240,3.762
7977,4329,16/08/2016,20/08/2016,3,709,722,1,0,372,36,19134.0,1,1021,1,12,1780,10.272
7978,743,31/05/2015,05/06/2015,3,378,373,0,0,215,22,39212.0,2,1783,2,13,1389,659.97
7979,743,31/05/2015,05/06/2015,3,378,373,0,0,215,22,39212.0,2,1772,2,13,776,113.73
7980,958,27/08/2016,31/08/2016,3,128,138,2,0,265,3,90045.0,3,687,1,3,248,5.104
7981,56,03/01/2015,07/01/2015,3,229,198,0,0,207,41,77095.0,0,1026,1,12,1080,16.448
7982,167,10/09/2015,13/09/2015,0,684,669,0,0,87,28,7011.0,1,465,1,1,945,81.92
7983,167,10/09/2015,13/09/2015,0,684,669,0,0,87,28,7011.0,1,207,0,9,502,254.9
7984,3788,22/01/2018,25/01/2018,2,257,249,1,0,80,11,60623.0,0,927,1,8,1498,15.12
7985,3788,22/01/2018,25/01/2018,2,257,249,1,0,80,11,60623.0,0,583,1,2,1156,7.872
7986,2450,21/04/2017,24/04/2017,0,226,244,0,0,450,45,98115.0,3,843,1,3,1356,8.32
7987,2244,20/07/2017,23/07/2017,2,595,599,0,0,261,30,11561.0,1,1813,2,13,1847,89.95
7988,4481,23/08/2017,29/08/2017,3,482,502,2,0,451,47,53081.0,0,982,1,10,1257,25.2
7989,4481,23/08/2017,29/08/2017,3,482,502,2,0,451,47,53081.0,0,991,1,10,225,37.59
7990,4481,23/08/2017,29/08/2017,3,482,502,2,0,451,47,53081.0,0,1368,1,14,1263,14.97
7991,4481,23/08/2017,29/08/2017,3,482,502,2,0,451,47,53081.0,0,1558,2,0,1050,1.98
7992,2184,14/06/2017,17/06/2017,0,781,786,0,0,42,8,33433.0,2,725,1,3,712,39.936
7993,2184,14/06/2017,17/06/2017,0,781,786,0,0,42,8,33433.0,2,1471,2,0,1599,18.464
7994,4416,20/11/2016,23/11/2016,2,526,535,0,0,24,4,80013.0,3,717,1,3,1626,4.896
7995,4416,20/11/2016,23/11/2016,2,526,535,0,0,24,4,80013.0,3,19,0,4,1419,145.764
7996,4416,20/11/2016,23/11/2016,2,526,535,0,0,24,4,80013.0,3,710,1,3,1622,9.612
7997,4664,03/11/2018,05/11/2018,0,166,170,2,0,435,3,92037.0,3,1581,2,0,1088,199.75
7998,4664,03/11/2018,05/11/2018,0,166,170,2,0,435,3,92037.0,3,325,0,16,428,1673.184
7999,4228,04/05/2015,07/05/2015,0,104,90,1,0,450,45,98105.0,3,196,0,9,585,12.18
8000,4228,04/05/2015,07/05/2015,0,104,90,1,0,450,45,98105.0,3,390,1,1,818,57.68
8001,4380,08/11/2016,12/11/2016,3,631,637,0,0,127,13,52001.0,0,1821,2,13,440,263.96
8002,916,12/12/2016,15/12/2016,0,422,416,0,0,265,3,90032.0,3,1542,2,0,1016,299.94
8003,916,12/12/2016,15/12/2016,0,422,416,0,0,265,3,90032.0,3,1430,1,15,1495,25.76
8004,515,01/12/2015,03/12/2015,0,3,42,0,0,268,19,1852.0,1,1839,2,13,435,271.9
8005,515,01/12/2015,03/12/2015,0,3,42,0,0,268,19,1852.0,1,277,0,9,989,45.84
8006,515,01/12/2015,03/12/2015,0,3,42,0,0,268,19,1852.0,1,218,0,9,1586,9.82
8007,2268,07/10/2017,11/10/2017,3,493,538,0,0,282,45,98270.0,3,920,1,8,133,93.36
8008,915,17/11/2016,24/11/2016,3,3,42,0,0,343,34,73120.0,0,1378,1,14,1557,541.24
8009,915,17/11/2016,24/11/2016,3,3,42,0,0,343,34,73120.0,0,1048,1,12,537,106.32
8010,915,17/11/2016,24/11/2016,3,3,42,0,0,343,34,73120.0,0,82,0,5,849,1323.9
8011,336,17/03/2015,20/03/2015,2,615,615,1,0,372,36,19134.0,1,1223,1,12,1692,126.624
8012,4346,20/06/2016,23/06/2016,0,395,411,0,0,24,4,80013.0,3,1750,2,13,782,125.944
8013,3146,25/05/2018,25/05/2018,1,740,772,0,0,327,30,10009.0,1,826,1,3,681,663.92
8014,3146,25/05/2018,25/05/2018,1,740,772,0,0,327,30,10009.0,1,1519,2,0,914,120.0
8015,3146,25/05/2018,25/05/2018,1,740,772,0,0,327,30,10009.0,1,912,1,8,65,3.29
8016,3146,25/05/2018,25/05/2018,1,740,772,0,0,327,30,10009.0,1,163,0,9,546,18.84
8017,4191,09/09/2015,11/09/2015,0,562,571,2,0,241,33,43130.0,1,225,0,9,1175,60.672
8018,4191,09/09/2015,11/09/2015,0,562,571,2,0,241,33,43130.0,1,490,1,2,1126,30.816
8019,3040,17/10/2018,19/10/2018,2,80,67,1,0,305,3,95351.0,3,1736,2,13,1240,52.792
8020,4071,02/11/2018,05/11/2018,0,571,576,0,0,424,23,63116.0,0,414,1,1,338,83.9
8021,4071,02/11/2018,05/11/2018,0,571,576,0,0,424,23,63116.0,0,1133,1,12,108,11.76
8022,355,21/07/2015,25/07/2015,3,328,322,1,0,109,41,75217.0,0,378,1,1,50,4.992
8023,355,21/07/2015,25/07/2015,3,328,322,1,0,109,41,75217.0,0,886,1,7,925,87.92
8024,355,21/07/2015,25/07/2015,3,328,322,1,0,109,41,75217.0,0,135,0,5,841,657.93
8025,355,21/07/2015,25/07/2015,3,328,322,1,0,109,41,75217.0,0,656,1,3,59,1.044
8026,1201,11/09/2016,15/09/2016,2,225,233,1,0,327,30,10035.0,1,148,0,9,510,210.68
8027,1201,11/09/2016,15/09/2016,2,225,233,1,0,327,30,10035.0,1,1396,1,14,1476,78.8
8028,1201,11/09/2016,15/09/2016,2,225,233,1,0,327,30,10035.0,1,1512,2,0,1022,19.99
8029,1201,11/09/2016,15/09/2016,2,225,233,1,0,327,30,10035.0,1,1355,1,14,656,772.68
8030,2698,21/10/2017,25/10/2017,3,363,369,0,0,432,41,78207.0,0,1523,2,0,1403,106.08
8031,2568,07/01/2017,11/01/2017,3,569,566,0,0,8,41,79109.0,0,295,0,9,617,23.076
8032,2568,07/01/2017,11/01/2017,3,569,566,0,0,8,41,79109.0,0,1274,1,12,1807,25.92
8033,1029,25/06/2016,28/06/2016,0,544,497,0,0,207,41,77041.0,0,1082,1,12,1665,47.952
8034,1029,25/06/2016,28/06/2016,0,544,497,0,0,207,41,77041.0,0,645,1,3,271,0.984
8035,1029,25/06/2016,28/06/2016,0,544,497,0,0,207,41,77041.0,0,301,0,9,729,75.384
8036,1029,25/06/2016,28/06/2016,0,544,497,0,0,207,41,77041.0,0,966,1,10,242,4.608
8037,1479,20/09/2016,22/09/2016,0,18,17,0,0,247,19,1841.0,1,690,1,3,708,37.68
8038,4105,10/07/2018,14/07/2018,3,84,84,1,0,94,9,31907.0,2,446,1,1,297,41.91
8039,2956,30/06/2018,02/07/2018,2,346,383,0,0,265,3,90032.0,3,38,0,4,1424,435.999
8040,3172,21/08/2018,25/08/2018,2,154,120,1,0,450,45,98115.0,3,128,0,5,1225,388.704
8041,3172,21/08/2018,25/08/2018,2,154,120,1,0,450,45,98115.0,3,1289,1,14,657,572.58
8042,3172,21/08/2018,25/08/2018,2,154,120,1,0,450,45,98115.0,3,1473,2,0,952,33.18
8043,4791,11/03/2018,15/03/2018,3,612,597,2,0,63,19,2138.0,1,1506,2,0,1073,63.88
8044,4791,11/03/2018,15/03/2018,3,612,597,2,0,63,19,2138.0,1,180,0,9,623,26.72
8045,4032,15/09/2018,17/09/2018,2,228,241,0,0,430,42,84106.0,3,747,1,3,270,295.056
8046,2358,20/09/2017,24/09/2017,3,316,325,0,0,327,30,10035.0,1,395,1,1,860,393.25
8047,1877,15/12/2017,17/12/2017,2,692,691,0,0,108,33,44221.0,1,645,1,3,271,2.214
8048,3364,03/11/2018,06/11/2018,2,395,411,0,0,519,31,28403.0,2,1227,1,12,1515,16.272
8049,2725,03/07/2017,07/07/2017,3,215,213,1,0,327,30,10035.0,1,394,1,1,170,706.86
8050,530,26/09/2015,30/09/2015,3,163,179,1,0,372,36,19140.0,1,766,1,3,241,5.97
8051,530,26/09/2015,30/09/2015,3,163,179,1,0,372,36,19140.0,1,175,0,9,479,21.184
8052,530,26/09/2015,30/09/2015,3,163,179,1,0,372,36,19140.0,1,408,1,1,78,41.376
8053,127,14/07/2015,17/07/2015,2,78,64,1,0,327,30,10009.0,1,635,1,2,1120,17.94
8054,3781,28/09/2018,05/10/2018,3,686,729,1,0,372,36,19134.0,1,804,1,3,707,2.655
8055,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,1342,1,14,871,892.35
8056,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,46,0,4,1179,307.666
8057,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,1315,1,14,417,728.82
8058,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,700,1,3,720,41.36
8059,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,1813,2,13,1847,43.176
8060,1054,28/08/2016,04/09/2016,3,125,133,0,0,265,3,90049.0,3,282,0,9,590,4.16
8061,1511,20/09/2016,26/09/2016,3,741,730,1,0,261,30,11561.0,1,1144,1,12,1662,61.4
8062,1511,20/09/2016,26/09/2016,3,741,730,1,0,261,30,11561.0,1,739,1,3,1335,24.448
8063,2169,07/11/2017,09/11/2017,0,481,479,0,0,408,30,14609.0,1,1700,2,13,45,263.96
8064,2169,07/11/2017,09/11/2017,0,481,479,0,0,408,30,14609.0,1,1819,2,13,934,359.97
8065,2169,07/11/2017,09/11/2017,0,481,479,0,0,408,30,14609.0,1,1287,1,12,1826,12.96
8066,2169,07/11/2017,09/11/2017,0,481,479,0,0,408,30,14609.0,1,1393,1,14,556,116.82
8067,2169,07/11/2017,09/11/2017,0,481,479,0,0,408,30,14609.0,1,817,1,3,893,276.784
8068,4398,20/10/2016,24/10/2016,3,576,574,1,0,436,3,94109.0,3,1534,2,0,1003,239.97
8069,4398,20/10/2016,24/10/2016,3,576,574,1,0,436,3,94109.0,3,193,0,9,103,16.02
8070,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,1377,1,14,1363,454.56
8071,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,213,0,9,1535,141.42
8072,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,101,0,5,1202,310.744
8073,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,570,1,2,674,12.736
8074,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,649,1,3,690,6.47
8075,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,653,1,3,1304,13.748
8076,3771,01/01/2018,05/01/2018,3,389,348,0,0,209,41,77340.0,0,468,1,1,661,15.224
8077,864,23/06/2016,29/06/2016,3,639,621,1,0,131,9,30344.0,2,168,0,9,589,27.42
8078,864,23/06/2016,29/06/2016,3,639,621,1,0,131,9,30344.0,2,826,1,3,681,165.98
8079,864,23/06/2016,29/06/2016,3,639,621,1,0,131,9,30344.0,2,1501,2,0,517,75.0
8080,4624,22/11/2017,27/11/2017,3,121,135,2,0,327,30,10009.0,1,694,1,3,698,134.272
8081,1444,26/10/2016,01/11/2016,3,432,444,1,0,462,35,97477.0,3,964,1,10,183,146.544
8082,1444,26/10/2016,01/11/2016,3,432,444,1,0,462,35,97477.0,3,1105,1,12,1698,131.904
8083,1444,26/10/2016,01/11/2016,3,432,444,1,0,462,35,97477.0,3,448,1,1,1575,203.88
8084,1444,26/10/2016,01/11/2016,3,432,444,1,0,462,35,97477.0,3,760,1,3,268,14.301
8085,1444,26/10/2016,01/11/2016,3,432,444,1,0,462,35,97477.0,3,1353,1,14,646,718.64
8086,1751,20/10/2017,26/10/2017,3,453,462,2,0,16,44,22204.0,2,146,0,9,135,61.1
8087,3155,28/04/2018,02/05/2018,3,383,340,0,0,519,31,28403.0,2,382,1,1,800,28.08
8088,1767,29/09/2017,01/10/2017,2,222,195,1,0,528,1,85364.0,3,551,1,2,1160,10.496
8089,872,10/07/2016,14/07/2016,3,545,544,0,0,433,3,92404.0,3,790,1,3,972,39.92
8090,4309,07/08/2016,09/08/2016,0,576,574,1,0,28,18,21215.0,1,408,1,1,78,77.58
